DEB [20200525-21:32:16.105] thr=1   paramiko.transport: starting thread (client mode): 0x4b19610L
ERR [20200525-21:33:48.832] thr=40  paramiko.transport: 
DEB [20200525-21:33:49.086] thr=15  paramiko.transport: starting thread (client mode): 0x4be04d0L
DEB [20200525-21:33:49.086] thr=15  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:49.089] thr=15  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:49.090] thr=15  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:49.090] thr=15  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:49.090] thr=15  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:49.090] thr=15  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:49.090] thr=15  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:49.090] thr=15  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:49.091] thr=15  paramiko.transport: 
DEB [20200525-21:33:49.496] thr=38  paramiko.transport: starting thread (client mode): 0x4c14ad0L
DEB [20200525-21:33:49.496] thr=38  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:49.499] thr=38  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:49.500] thr=38  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:49.500] thr=38  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:49.500] thr=38  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:49.500] thr=38  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:49.500] thr=38  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:49.501] thr=38  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:49.501] thr=38  paramiko.transport: 
DEB [20200525-21:33:49.538] thr=40  paramiko.transport: starting thread (client mode): 0x4bced10L
DEB [20200525-21:33:49.538] thr=40  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:49.540] thr=40  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:49.540] thr=40  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:49.541] thr=40  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:49.541] thr=40  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:49.541] thr=40  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:49.541] thr=40  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:49.541] thr=40  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:49.541] thr=40  paramiko.transport: 
DEB [20200525-21:33:49.622] thr=16  paramiko.transport: starting thread (client mode): 0x4be0450L
DEB [20200525-21:33:49.623] thr=16  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:49.625] thr=16  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:49.625] thr=16  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:49.626] thr=16  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:49.626] thr=16  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:49.626] thr=16  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:49.626] thr=16  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:49.627] thr=16  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:49.627] thr=16  paramiko.transport: 
DEB [20200525-21:33:50.623] thr=38  paramiko.transport: starting thread (client mode): 0x4c14ad0L
DEB [20200525-21:33:50.623] thr=38  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:50.626] thr=38  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:50.626] thr=38  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:50.627] thr=38  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:50.627] thr=38  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:50.627] thr=38  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:50.627] thr=38  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:50.627] thr=38  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:50.627] thr=38  paramiko.transport: 
DEB [20200525-21:33:51.544] thr=50  paramiko.transport: starting thread (client mode): 0x4bce650L
DEB [20200525-21:33:51.544] thr=50  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:51.547] thr=50  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:51.548] thr=50  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:51.548] thr=50  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:51.548] thr=50  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:51.548] thr=50  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:51.548] thr=50  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:51.548] thr=50  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:51.548] thr=50  paramiko.transport: 
DEB [20200525-21:33:51.625] thr=28  paramiko.transport: starting thread (client mode): 0x4be0490L
DEB [20200525-21:33:51.626] thr=28  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:51.628] thr=28  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:51.629] thr=28  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:51.629] thr=28  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:51.629] thr=28  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:51.629] thr=28  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:51.630] thr=28  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:51.630] thr=28  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:51.630] thr=28  paramiko.transport: 
DEB [20200525-21:33:52.062] thr=54  paramiko.transport: starting thread (client mode): 0x4c14c90L
DEB [20200525-21:33:52.063] thr=54  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:52.065] thr=54  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:52.066] thr=54  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:52.066] thr=54  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:52.066] thr=54  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:52.066] thr=54  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:52.067] thr=54  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:52.067] thr=54  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:52.067] thr=54  paramiko.transport: 
DEB [20200525-21:33:53.078] thr=50  paramiko.transport: starting thread (client mode): 0x4bce650L
DEB [20200525-21:33:53.078] thr=50  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:53.085] thr=50  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:53.085] thr=50  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:53.086] thr=50  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:53.086] thr=50  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:53.086] thr=50  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:53.086] thr=50  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:53.087] thr=50  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:53.087] thr=50  paramiko.transport: 
DEB [20200525-21:33:53.490] thr=16  paramiko.transport: starting thread (client mode): 0x4be0450L
DEB [20200525-21:33:53.491] thr=16  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:53.493] thr=16  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:53.494] thr=16  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:53.495] thr=16  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:53.495] thr=16  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:53.495] thr=16  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:53.495] thr=16  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:53.495] thr=16  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:53.495] thr=16  paramiko.transport: 
DEB [20200525-21:33:53.628] thr=54  paramiko.transport: starting thread (client mode): 0x4c14c90L
DEB [20200525-21:33:53.628] thr=54  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:53.631] thr=54  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:53.631] thr=54  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:53.632] thr=54  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:53.632] thr=54  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:53.632] thr=54  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:53.632] thr=54  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:53.632] thr=54  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:53.632] thr=54  paramiko.transport: 
DEB [20200525-21:33:53.814] thr=40  paramiko.transport: starting thread (client mode): 0x4bced10L
DEB [20200525-21:33:53.814] thr=40  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:53.816] thr=40  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:53.817] thr=40  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:53.817] thr=40  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:53.817] thr=40  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:53.817] thr=40  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:53.818] thr=40  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:53.818] thr=40  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:53.818] thr=40  paramiko.transport: 
DEB [20200525-21:33:53.947] thr=39  paramiko.transport: starting thread (client mode): 0x4bced90L
DEB [20200525-21:33:53.947] thr=39  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:53.950] thr=39  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:53.951] thr=39  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:53.951] thr=39  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:53.951] thr=39  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:53.951] thr=39  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:53.951] thr=39  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:53.952] thr=39  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:53.952] thr=39  paramiko.transport: 
DEB [20200525-21:33:54.657] thr=50  paramiko.transport: starting thread (client mode): 0x4bce650L
DEB [20200525-21:33:54.658] thr=50  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:54.660] thr=50  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:54.661] thr=50  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:54.661] thr=50  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:54.662] thr=50  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:54.662] thr=50  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:54.662] thr=50  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:54.662] thr=50  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:54.662] thr=50  paramiko.transport: 
DEB [20200525-21:33:55.060] thr=44  paramiko.transport: starting thread (client mode): 0x4c27910L
DEB [20200525-21:33:55.061] thr=44  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:55.063] thr=44  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:55.064] thr=44  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:55.064] thr=44  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:55.064] thr=44  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:55.064] thr=44  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:55.065] thr=44  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:55.065] thr=44  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:55.065] thr=44  paramiko.transport: 
DEB [20200525-21:33:55.537] thr=55  paramiko.transport: starting thread (client mode): 0x4bced50L
DEB [20200525-21:33:55.538] thr=55  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:55.541] thr=55  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:55.541] thr=55  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:55.541] thr=55  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:55.541] thr=55  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:55.542] thr=55  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:55.542] thr=55  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:55.542] thr=55  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:55.542] thr=55  paramiko.transport: 
DEB [20200525-21:33:55.634] thr=45  paramiko.transport: starting thread (client mode): 0x4c27dd0L
DEB [20200525-21:33:55.635] thr=45  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:55.637] thr=45  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:55.638] thr=45  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:55.638] thr=45  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:55.638] thr=45  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:55.638] thr=45  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:55.638] thr=45  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:55.638] thr=45  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:55.639] thr=45  paramiko.transport: 
DEB [20200525-21:33:56.158] thr=50  paramiko.transport: starting thread (client mode): 0x4bce650L
DEB [20200525-21:33:56.159] thr=50  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:56.162] thr=50  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:56.162] thr=50  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:56.162] thr=50  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:56.162] thr=50  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:56.163] thr=50  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:56.163] thr=50  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:56.163] thr=50  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:56.163] thr=50  paramiko.transport: 
DEB [20200525-21:33:57.176] thr=56  paramiko.transport: starting thread (client mode): 0x4c276d0L
DEB [20200525-21:33:57.176] thr=56  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:57.180] thr=56  paramiko.transport: Exception: Error reading SSH protocol banner[Errno 54] Connection reset by peer
ERR [20200525-21:33:57.181] thr=56  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:57.181] thr=56  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:57.181] thr=56  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:57.181] thr=56  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:57.181] thr=56  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:57.181] thr=56  paramiko.transport: SSHException: Error reading SSH protocol banner[Errno 54] Connection reset by peer
ERR [20200525-21:33:57.181] thr=56  paramiko.transport: 
DEB [20200525-21:33:57.320] thr=55  paramiko.transport: starting thread (client mode): 0x4bced50L
DEB [20200525-21:33:57.321] thr=55  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:57.323] thr=55  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:57.324] thr=55  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:57.324] thr=55  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:57.324] thr=55  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:57.324] thr=55  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:57.324] thr=55  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:57.325] thr=55  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:57.325] thr=55  paramiko.transport: 
DEB [20200525-21:33:57.518] thr=44  paramiko.transport: starting thread (client mode): 0x4c27910L
DEB [20200525-21:33:57.519] thr=44  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:57.522] thr=44  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:57.523] thr=44  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:57.523] thr=44  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:57.523] thr=44  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:57.523] thr=44  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:57.523] thr=44  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:57.524] thr=44  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:57.524] thr=44  paramiko.transport: 
DEB [20200525-21:33:57.640] thr=40  paramiko.transport: starting thread (client mode): 0x4bced10L
DEB [20200525-21:33:57.641] thr=40  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:57.643] thr=40  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:57.644] thr=40  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:57.644] thr=40  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:57.644] thr=40  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:57.644] thr=40  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:57.645] thr=40  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:57.645] thr=40  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:57.645] thr=40  paramiko.transport: 
DEB [20200525-21:33:58.073] thr=57  paramiko.transport: starting thread (client mode): 0x4c27b10L
DEB [20200525-21:33:58.074] thr=57  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:58.077] thr=57  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:58.077] thr=57  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:58.077] thr=57  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:58.078] thr=57  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:58.078] thr=57  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:58.078] thr=57  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:58.078] thr=57  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:58.078] thr=57  paramiko.transport: 
DEB [20200525-21:33:58.609] thr=39  paramiko.transport: starting thread (client mode): 0x4bced90L
DEB [20200525-21:33:58.610] thr=39  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:58.613] thr=39  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:58.613] thr=39  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:58.613] thr=39  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:58.613] thr=39  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:58.614] thr=39  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:58.614] thr=39  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:58.614] thr=39  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:58.614] thr=39  paramiko.transport: 
DEB [20200525-21:33:59.027] thr=44  paramiko.transport: starting thread (client mode): 0x4c27910L
DEB [20200525-21:33:59.027] thr=44  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:59.030] thr=44  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:59.031] thr=44  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:59.031] thr=44  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:59.031] thr=44  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:59.032] thr=44  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:59.032] thr=44  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:59.032] thr=44  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:59.032] thr=44  paramiko.transport: 
DEB [20200525-21:33:59.198] thr=40  paramiko.transport: starting thread (client mode): 0x4bced10L
DEB [20200525-21:33:59.199] thr=40  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:59.201] thr=40  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:59.202] thr=40  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:59.202] thr=40  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:59.202] thr=40  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:59.203] thr=40  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:59.203] thr=40  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:59.203] thr=40  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:59.203] thr=40  paramiko.transport: 
DEB [20200525-21:33:59.476] thr=55  paramiko.transport: starting thread (client mode): 0x4bced50L
DEB [20200525-21:33:59.477] thr=55  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:59.480] thr=55  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:59.481] thr=55  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:59.481] thr=55  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:59.481] thr=55  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:59.482] thr=55  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:59.482] thr=55  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:59.482] thr=55  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:59.482] thr=55  paramiko.transport: 
DEB [20200525-21:33:59.645] thr=58  paramiko.transport: starting thread (client mode): 0x4c14f50L
DEB [20200525-21:33:59.645] thr=58  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
ERR [20200525-21:33:59.648] thr=58  paramiko.transport: Exception: Error reading SSH protocol banner
ERR [20200525-21:33:59.649] thr=58  paramiko.transport: Traceback (most recent call last):
ERR [20200525-21:33:59.649] thr=58  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2039, in run
ERR [20200525-21:33:59.649] thr=58  paramiko.transport:     self._check_banner()
ERR [20200525-21:33:59.649] thr=58  paramiko.transport:   File "/Library/Python/2.7/site-packages/paramiko/transport.py", line 2216, in _check_banner
ERR [20200525-21:33:59.649] thr=58  paramiko.transport:     "Error reading SSH protocol banner" + str(e)
ERR [20200525-21:33:59.649] thr=58  paramiko.transport: SSHException: Error reading SSH protocol banner
ERR [20200525-21:33:59.650] thr=58  paramiko.transport: 
DEB [20200525-21:34:00.666] thr=39  paramiko.transport: starting thread (client mode): 0x4bced90L
DEB [20200525-21:34:00.666] thr=39  paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
